"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.472203275E1,2.117123365E0,1.545955390E-1,-5.609039217E-2
4.473203475E1,2.134086847E0,1.171597689E-1,-8.426975459E-2
4.474203575E1,2.143856049E0,1.089942530E-1,-1.208123192E-1
4.475203675E1,2.142858744E0,1.114753857E-1,-1.534219682E-1
4.476203875E1,2.127811909E0,9.385963529E-2,-1.674810648E-1
4.477203975E1,2.108310699E0,6.078615040E-2,-1.675877124E-1
4.478204175E1,2.089559078E0,2.921464294E-2,-1.544386148E-1
4.479204275E1,2.071201086E0,2.272983268E-2,-1.334018409E-1
4.480204475E1,2.061128378E0,3.823076189E-2,-1.228014007E-1
4.481204575E1,2.058118343E0,7.229754329E-2,-1.396802068E-1
4.482204775E1,2.045396566E0,1.106931344E-1,-1.909657717E-1
4.483204875E1,2.028193235E0,1.507181823E-1,-2.397319376E-1
4.484204975E1,2.016223669E0,1.921793520E-1,-2.805145383E-1
4.485205175E1,2.002353430E0,2.222404331E-1,-3.024062812E-1
4.486205275E1,1.995634198E0,2.449630499E-1,-3.047852814E-1
4.487205475E1,1.999040961E0,2.814208269E-1,-2.939530909E-1
4.488205575E1,1.992740631E0,3.400412500E-1,-2.842879593E-1
4.489205775E1,1.975422025E0,4.179933667E-1,-2.881222963E-1
4.490205875E1,1.951598167E0,4.806399643E-1,-3.083269000E-1
4.491205975E1,1.940805435E0,4.913362563E-1,-3.472066522E-1
4.492206175E1,1.955685139E0,4.824903011E-1,-3.950050771E-1
4.493206275E1,2.001271248E0,4.693981707E-1,-4.556075037E-1
4.494206475E1,2.062689781E0,4.556506574E-1,-5.247748494E-1
4.495206575E1,2.118662357E0,4.495682716E-1,-5.979601145E-1
4.496206775E1,2.160230160E0,4.631804824E-1,-6.609380245E-1
4.497206875E1,2.186821222E0,4.900043905E-1,-7.089498043E-1
4.498206975E1,2.202150106E0,5.152397156E-1,-7.629821897E-1
4.499207175E1,2.216050148E0,5.172585845E-1,-8.196281791E-1
4.500207275E1,2.206079006E0,5.025598407E-1,-8.742415905E-1
4.501207475E1,2.165086031E0,4.965520799E-1,-9.066004157E-1
4.502207575E1,2.092614412E0,5.336880088E-1,-9.087932110E-1
4.503207775E1,1.998558640E0,6.114112139E-1,-8.843551278E-1
4.504207875E1,1.925334454E0,7.028242350E-1,-8.765389919E-1
4.505208075E1,1.906146049E0,7.980000973E-1,-9.221998453E-1
4.506208175E1,1.913553119E0,8.978345394E-1,-9.988461733E-1
4.507208275E1,1.910960317E0,1.010594964E0,-1.087028146E0
4.508208475E1,1.900207281E0,1.143288374E0,-1.156782985E0
4.509208575E1,1.842196703E0,1.286447167E0,-1.205068707E0
4.510208775E1,1.751768708E0,1.445355535E0,-1.241316438E0
4.511208875E1,1.694176912E0,1.608455062E0,-1.246293187E0
4.512209075E1,1.601844311E0,1.744632363E0,-1.246682763E0
4.513209150E1,1.461034179E0,1.844156027E0,-1.254048824E0
4.514209250E1,1.324180484E0,1.895556092E0,-1.261405230E0
4.515209450E1,1.179124713E0,1.917921066E0,-1.252914310E0
4.516209550E1,1.067030668E0,1.904641271E0,-1.256744385E0
4.517209750E1,9.664081931E-1,1.789519906E0,-1.208408117E0
4.518209850E1,9.090396762E-1,1.658661246E0,-1.094389081E0
4.519210050E1,8.549351096E-1,1.608416557E0,-9.134239554E-1
4.520210150E1,8.059042096E-1,1.292416573E0,-7.523807287E-1
4.521210350E1,7.975513339E-1,1.124090910E0,-6.438884139E-1
4.522210450E1,7.930066586E-1,9.580228925E-1,-5.669707060E-1
4.523210550E1,7.645562887E-1,8.506778479E-1,-5.305425525E-1
4.524210750E1,7.539520860E-1,7.858881950E-1,-5.317900181E-1
4.525210850E1,7.561064363E-1,8.722646832E-1,-5.913906097E-1
4.526211050E1,7.132756114E-1,9.678590894E-1,-7.230309248E-1
4.527211150E1,5.691153407E-1,1.236248612E0,-8.530530334E-1
4.528211350E1,3.582071066E-1,1.648182392E0,-9.486445189E-1
4.529211450E1,1.376289576E-1,2.153676987E0,-9.698256850E-1
4.530211550E1,-6.934659183E-2,2.663672686E0,-9.318684340E-1
4.531211750E1,-2.532640696E-1,3.062340498E0,-8.597242832E-1
4.532211850E1,-3.706772625E-1,3.284312248E0,-8.616774678E-1
4.533212050E1,-3.958656788E-1,3.299187422E0,-9.666144848E-1
4.534212150E1,-3.326883018E-1,3.198483467E0,-1.095327973E0
4.535212350E1,-2.782410681E-1,2.836597681E0,-1.213716269E0
4.536212450E1,-1.455549300E-1,2.524005651E0,-1.291286707E0
4.537212650E1,2.048174851E-2,2.116202354E0,-1.262100220E0
4.538212750E1,1.591570824E-1,1.713033438E0,-1.141302466E0
4.539212850E1,2.645598948E-1,1.371875405E0,-1.009535909E0
4.540213050E1,3.723162115E-1,8.536090851E-1,-9.164890051E-1
4.541213150E1,4.013513327E-1,4.944772124E-1,-8.923069835E-1
4.542213350E1,3.470776975E-1,1.314891726E-1,-9.117776155E-1
4.543213450E1,2.220657468E-1,-1.056432426E-1,-9.355037212E-1
4.544213650E1,1.038376391E-1,-2.334786952E-1,-9.734854698E-1
4.545213750E1,6.731364876E-2,-2.435103655E-1,-1.035613656E0
4.546213950E1,8.945463598E-2,4.310093354E-3,-1.090674996E0
4.547214050E1,1.252190173E-1,3.307120129E-2,-1.186011910E0
4.548214150E1,1.815741658E-1,2.932276726E-1,-1.325552702E0
4.549214350E1,2.802100778E-1,5.221685767E-1,-1.494271636E0
4.550214450E1,3.092172146E-1,7.694270611E-1,-1.694138646E0
4.551214650E1,3.518621922E-1,9.505152106E-1,-1.878334284E0
4.552214750E1,4.057936072E-1,1.084160924E0,-2.011629105E0
4.553214950E1,4.614088535E-1,1.149701595E0,-2.118681908E0
4.554215050E1,5.441303253E-1,1.192443132E0,-2.222069502E0
4.555215150E1,5.957555771E-1,1.114251018E0,-2.308488607E0
4.556215350E1,6.356795430E-1,1.066671491E0,-2.417306423E0
4.557215450E1,7.130288482E-1,8.435574174E-1,-2.507151127E0
4.558215650E1,8.519014716E-1,5.436633825E-1,-2.569968939E0
4.559215750E1,9.963582158E-1,1.414547116E-1,-2.602223158E0
4.560215950E1,1.138558269E0,-2.614410818E-1,-2.625901222E0
4.561216050E1,1.278811574E0,-6.726481318E-1,-2.678123951E0
4.562216250E1,1.380061507E0,-1.049328327E0,-2.758193731E0
4.563216350E1,1.393529773E0,-1.500179768E0,-2.808983564E0
4.564216450E1,1.309527874E0,-1.849894404E0,-2.808507919E0
4.565216650E1,1.207588196E0,-2.160014868E0,-2.778157711E0
4.566216750E1,1.217827797E0,-2.493300438E0,-2.664673567E0
4.567216950E1,1.259049535E0,-2.780460358E0,-2.453495264E0
4.568217050E1,1.243468165E0,-2.909295321E0,-2.216106176E0
4.569217250E1,1.124742746E0,-2.844213247E0,-2.005448103E0
4.570217350E1,9.568874836E-1,-2.596521616E0,-1.859243035E0
4.571217550E1,7.509993911E-1,-2.222799301E0,-1.772472382E0
4.572217650E1,5.586520433E-1,-1.730423212E0,-1.709569573E0
4.573217750E1,4.705162048E-1,-1.240638494E0,-1.646828890E0
4.574217950E1,4.392762482E-1,-7.541519403E-1,-1.566399336E0
4.575218050E1,4.401074946E-1,-2.761163712E-1,-1.525070667E0
4.576218250E1,5.029000640E-1,7.527388632E-2,-1.524376988E0
4.577218350E1,5.695700049E-1,2.940365672E-1,-1.537214518E0
4.578218550E1,6.335828304E-1,3.692966998E-1,-1.535791874E0
4.579218650E1,6.403514147E-1,2.983552516E-1,-1.528254032E0
4.580218850E1,6.118840575E-1,1.516896635E-1,-1.484155536E0
4.581218950E1,5.282291174E-1,-1.983628869E-1,-1.392149448E0
4.582219050E1,5.130099654E-1,-5.290462971E-1,-1.251599550E0
4.583219250E1,5.221763253E-1,-7.892876863E-1,-1.100819826E0
4.584219350E1,5.159863234E-1,-8.893091083E-1,-1.044519067E0
4.585219550E1,4.933362007E-1,-8.531770706E-1,-1.097763419E0
4.586219650E1,3.967154026E-1,-6.432723403E-1,-1.170072198E0
4.587219850E1,2.681053579E-1,-3.713954687E-1,-1.210357189E0
4.588219950E1,1.138042137E-1,-1.303058565E-1,-1.164581776E0
4.589220150E1,-1.058632880E-2,2.649239451E-2,-1.051136374E0
4.590220250E1,-7.702847570E-2,9.386584163E-2,-9.218966961E-1
4.591220350E1,-5.585730076E-2,1.556333452E-1,-8.377196789E-1
4.592220550E1,-7.281509228E-3,2.174557745E-2,-8.135775924E-1
4.593220650E1,7.164254040E-2,-9.045752138E-2,-8.209839463E-1
4.594220850E1,1.426552087E-1,-2.512445450E-1,-8.006256819E-1
4.595220950E1,1.626473665E-1,-4.049227536E-1,-7.373933196E-1
4.596221150E1,9.234924614E-2,-6.605071425E-1,-6.267829537E-1
4.597221250E1,5.196756124E-2,-7.189307809E-1,-5.325492620E-1
4.598221350E1,-1.990212826E-3,-6.581454873E-1,-4.854121208E-1
4.599221550E1,-6.162554398E-2,-5.110027194E-1,-4.506247938E-1
4.600221650E1,-8.725128323E-2,-3.162007630E-1,-3.632971048E-1
4.601221850E1,-1.428638846E-1,-8.137657493E-2,-2.471562326E-1
4.602221950E1,-2.151774913E-1,1.044534817E-1,-1.659090519E-1
4.603222150E1,-2.723778486E-1,1.641196758E-1,-9.299944341E-2
4.604222250E1,-3.089526594E-1,2.867023274E-2,6.771896034E-3
4.605222450E1,-3.854119778E-1,-1.926753074E-1,9.665095806E-2
4.606222550E1,-4.600350857E-1,-3.429175615E-1,1.820207089E-1
4.607222650E1,-5.078586936E-1,-3.804931343E-1,2.916913331E-1
4.608222850E1,-5.510612726E-1,-3.113878369E-1,4.058469534E-1
4.609222950E1,-5.070584416E-1,-2.164358199E-1,4.769472778E-1
4.610223150E1,-4.974379838E-1,-1.907062232E-1,5.372135639E-1
4.611223250E1,-4.912025332E-1,-3.429421782E-1,6.186801195E-1
4.612223450E1,-5.078848600E-1,-5.515952706E-1,6.953458190E-1
4.613223554E1,-5.517148972E-1,-7.015310526E-1,7.646155357E-1
4.614223754E1,-6.354936957E-1,-7.662538290E-1,8.494859338E-1
4.615223854E1,-7.346788049E-1,-7.303985357E-1,9.416459203E-1
4.616224054E1,-8.112327456E-1,-6.121432781E-1,1.028099060E0
4.617224154E1,-9.163905382E-1,-4.959074259E-1,1.111093163E0
4.618224254E1,-9.849600196E-1,-4.245163202E-1,1.173740506E0
4.619224454E1,-1.049979091E0,-4.361413717E-1,1.221772909E0
4.620224554E1,-1.134719014E0,-5.178969502E-1,1.273578048E0
4.621224754E1,-1.262418032E0,-6.250061989E-1,1.330770731E0
4.622224854E1,-1.329119563E0,-6.474843025E-1,1.349375844E0
4.623225054E1,-1.296083212E0,-7.346110940E-1,1.334430099E0
4.624225154E1,-1.235869884E0,-9.763784409E-1,1.350341201E0
4.625225254E1,-1.169909835E0,-1.293415546E0,1.400774479E0
4.626225454E1,-1.127192259E0,-1.634857297E0,1.476054549E0
4.627225554E1,-1.123604655E0,-1.954998136E0,1.571718454E0
4.628225754E1,-1.150857687E0,-2.183656931E0,1.684749484E0
4.629225854E1,-1.186169028E0,-2.241493940E0,1.789553881E0
4.630226054E1,-1.197100520E0,-2.144466400E0,1.850803137E0
4.631226154E1,-1.187685728E0,-1.941855550E0,1.864668489E0
4.632226354E1,-1.190696478E0,-1.623890638E0,1.849361181E0
4.633226454E1,-1.194087863E0,-1.218124866E0,1.813545704E0
4.634226654E1,-1.181352377E0,-7.866080999E-1,1.789783478E0
4.635226754E1,-1.184045076E0,-3.895291984E-1,1.788731456E0
4.636226854E1,-1.203134656E0,-3.805530444E-2,1.771682382E0
4.637227054E1,-1.191067815E0,2.848730981E-1,1.685296774E0
4.638227154E1,-1.191432953E0,5.707291365E-1,1.443996787E0
4.639227354E1,-1.223340154E0,7.042255402E-1,1.089225054E0
4.640227454E1,-1.234844685E0,7.933285236E-1,7.722616792E-1
4.641227654E1,-1.256368041E0,9.107432961E-1,5.562063456E-1
4.642227754E1,-1.299456477E0,1.050149679E0,4.425878823E-1
4.643227954E1,-1.391831040E0,1.223544359E0,3.844788671E-1
4.644228054E1,-1.537350774E0,1.485832691E0,2.782988846E-1
4.645228154E1,-1.678882122E0,1.809740901E0,5.858163536E-2
4.646228354E1,-1.771711349E0,2.140445709E0,-2.464877367E-1
4.647228454E1,-1.828092933E0,2.446161270E0,-5.632347465E-1
4.648228654E1,-1.876474261E0,2.616555691E0,-8.872674108E-1
4.649228754E1,-1.909245133E0,2.573038340E0,-1.170529962E0
4.650228954E1,-1.929874063E0,2.479115963E0,-1.357635617E0
4.651229054E1,-1.970808268E0,2.225582361E0,-1.460931778E0
4.652229254E1,-2.068440914E0,1.825491071E0,-1.506097198E0
4.653229354E1,-2.201173067E0,1.375015974E0,-1.534389138E0
4.654229454E1,-2.318401814E0,1.044466019E0,-1.549423218E0
4.655229654E1,-2.286923647E0,5.783665180E-1,-1.530835867E0
4.656229754E1,-2.240552664E0,2.061260641E-1,-1.424149394E0
4.657229954E1,-2.149878740E0,-2.623009682E-1,-1.243584037E0
4.658230054E1,-2.052003384E0,-8.086878657E-1,-1.050094962E0
4.659230254E1,-1.971432924E0,-1.391053915E0,-9.260144234E-1
4.660230354E1,-1.884959817E0,-1.957857847E0,-8.949167132E-1
4.661230554E1,-1.777495503E0,-2.403382540E0,-8.906921148E-1
4.662230654E1,-1.729401231E0,-2.645312071E0,-8.739330769E-1
4.663230754E1,-1.728336215E0,-2.618574142E0,-8.442108035E-1
4.664230954E1,-1.745151162E0,-2.384121180E0,-8.243598342E-1
4.665231054E1,-1.780228257E0,-1.941236138E0,-8.399223685E-1
4.666231254E1,-1.791949868E0,-1.390190601E0,-8.765959144E-1
4.667231354E1,-1.773611903E0,-7.984510064E-1,-9.356455207E-1
4.668231554E1,-1.754828095E0,-2.833453417E-1,-1.012486458E0
4.669231654E1,-1.774562240E0,1.344529986E-1,-1.087439179E0
4.670231854E1,-1.748564243E0,5.166256428E-1,-1.152847171E0
4.671231954E1,-1.700796127E0,7.845672369E-1,-1.184697747E0
4.672232054E1,-1.645133376E0,9.599720836E-1,-1.181488872E0
4.673232254E1,-1.575448394E0,8.734877110E-1,-1.161642194E0
4.674232354E1,-1.546614885E0,7.306695580E-1,-1.125026703E0
4.675232554E1,-1.530451179E0,4.545506239E-1,-1.076728702E0
4.676232654E1,-1.447571516E0,5.304660276E-2,-1.007278204E0
4.677232854E1,-1.334869146E0,-4.180983603E-1,-9.015578628E-1
4.678232954E1,-1.280979633E0,-9.779893160E-1,-7.368171215E-1
4.679233154E1,-1.227949500E0,-1.384286642E0,-6.080500484E-1
4.680233254E1,-1.249966383E0,-1.790585756E0,-5.215074420E-1
4.681233354E1,-1.261814117E0,-2.008767128E0,-5.250906348E-1
4.682233554E1,-1.278334498E0,-2.007287025E0,-6.299230456E-1
4.683233654E1,-1.311403513E0,-1.856895447E0,-7.296941280E-1
4.684233854E1,-1.349980235E0,-1.503539205E0,-7.834263444E-1
4.685233954E1,-1.459117413E0,-1.197146416E0,-7.383894324E-1
4.686234154E1,-1.547592163E0,-7.254614830E-1,-6.836732030E-1
4.687234254E1,-1.559863448E0,-5.385159850E-1,-6.005596519E-1
4.688234454E1,-1.574578762E0,-4.244562984E-1,-5.394262671E-1
4.689234554E1,-1.655656815E0,-5.678932667E-1,-5.591510534E-1
4.690234654E1,-1.668403268E0,-7.052755952E-1,-7.134950757E-1
4.691234854E1,-1.604164243E0,-8.583114147E-1,-8.099603057E-1
4.692234954E1,-1.518130302E0,-1.041829109E0,-7.502761483E-1
4.693235154E1,-1.485099196E0,-1.224579811E0,-6.438654065E-1
4.694235254E1,-1.512333751E0,-1.437379599E0,-5.857443213E-1
4.695235454E1,-1.545352340E0,-1.635260463E0,-5.337255001E-1
4.696235554E1,-1.544160843E0,-1.730473757E0,-4.775740504E-1
4.697235754E1,-1.538853765E0,-1.699324608E0,-4.358434975E-1
4.698235854E1,-1.479429603E0,-1.583530068E0,-3.677115738E-1
4.699236054E1,-1.439954281E0,-1.336625218E0,-2.822561264E-1
4.700236154E1,-1.421738029E0,-1.142225385E0,-2.366292626E-1
4.701236254E1,-1.396200776E0,-1.063875079E0,-2.161806822E-1
4.702236454E1,-1.358046293E0,-1.025318027E0,-1.638234705E-1
4.703236554E1,-1.291003942E0,-9.898884892E-1,-8.302136511E-2
4.704236754E1,-1.211749673E0,-9.046060443E-1,-3.860767698E-3
4.705236854E1,-1.159491539E0,-7.702883482E-1,6.525487453E-2
4.706237054E1,-1.125153780E0,-6.169331074E-1,1.283212006E-1
4.707237154E1,-1.091139555E0,-4.767745435E-1,1.897209436E-1
4.708237354E1,-1.061581135E0,-4.054662585E-1,2.662218511E-1
4.709237454E1,-1.038632989E0,-3.879136741E-1,3.443768322E-1
4.710237554E1,-9.857910275E-1,-3.897674978E-1,4.029298723E-1
4.711237754E1,-8.983224034E-1,-4.151819050E-1,4.562980831E-1
4.712237854E1,-8.103315234E-1,-4.062147737E-1,4.970676303E-1
4.713238012E1,-7.097972035E-1,-3.345457315E-1,5.103563070E-1
4.714238112E1,-6.325393915E-1,-2.140603364E-1,4.990554452E-1
4.715238312E1,-5.744073987E-1,-1.177844852E-1,5.117046833E-1
4.716238412E1,-5.046882033E-1,-7.467163354E-2,5.616073012E-1
4.717238612E1,-4.283381104E-1,-9.062042832E-2,6.493754387E-1
4.718238712E1,-3.244641721E-1,-1.411419213E-1,7.260683179E-1
4.719238812E1,-2.370929867E-1,-2.303371876E-1,7.510778308E-1
4.720239012E1,-1.695442945E-1,-3.632883132E-1,7.555288076E-1
4.721239112E1,-8.431078494E-2,-5.245907307E-1,7.400586009E-1
4.722239312E1,4.669623822E-2,-7.155015469E-1,6.819716096E-1
4.723239412E1,1.894696355E-1,-9.279893637E-1,5.847020745E-1
4.724239612E1,3.170736730E-1,-1.177134991E0,4.807665646E-1
4.725239712E1,4.357440770E-1,-1.435207009E0,4.391254187E-1
4.726239912E1,5.744625926E-1,-1.614552498E0,4.724415541E-1
4.727240012E1,6.713961363E-1,-1.731919408E0,5.707278252E-1
4.728240212E1,7.818198800E-1,-1.875699282E0,6.890866756E-1
4.729240312E1,8.421056271E-1,-2.132357836E0,7.722183466E-1
4.730240412E1,8.777208924E-1,-2.393076897E0,7.632397413E-1
4.731240612E1,8.814958334E-1,-2.423993111E0,6.532623172E-1
4.732240712E1,8.405504823E-1,-2.070551872E0,4.560179710E-1
4.733240912E1,7.132315040E-1,-1.401617646E0,2.396912426E-1
4.734241012E1,5.803083181E-1,-5.907594562E-1,8.664656430E-2
4.735241212E1,4.698424935E-1,2.028379589E-1,4.292648286E-2
4.736241312E1,3.586134315E-1,8.450139761E-1,6.411059946E-2
4.737241512E1,2.769012749E-1,1.362277031E0,1.693300530E-2
4.738241612E1,2.148229927E-1,1.700269938E0,-1.291573644E-1
4.739241712E1,1.704834104E-1,1.828097224E0,-2.829044461E-1
4.740241912E1,1.426017135E-1,1.800291657E0,-3.812179565E-1
4.741242012E1,1.412754208E-1,1.635655642E0,-4.085382819E-1
4.742242212E1,1.036193818E-1,1.371049047E0,-3.592754006E-1
4.743242312E1,4.904349893E-2,1.017700791E0,-2.981481254E-1
4.744242512E1,-5.022049695E-2,5.660572052E-1,-2.747554481E-1
4.745242612E1,-1.581719071E-1,7.461730391E-2,-2.667562366E-1
4.746242812E1,-1.874003559E-1,-2.950645983E-1,-2.725968063E-1
4.747242912E1,-2.069933116E-1,-4.389581084E-1,-3.082207143E-1
4.748243012E1,-2.521125674E-1,-3.380464017E-1,-3.809785247E-1
4.749243212E1,-3.094929457E-1,-6.425841153E-2,-4.886491597E-1
4.750243312E1,-3.593774140E-1,3.429607451E-1,-6.138172150E-1
4.751243512E1,-4.085133672E-1,7.915930152E-1,-7.328545451E-1
4.752243612E1,-4.637401402E-1,1.186074853E0,-8.163675070E-1
4.753243812E1,-4.960853159E-1,1.514656425E0,-8.622059226E-1
4.754243912E1,-5.003716350E-1,1.782935500E0,-8.888228536E-1
4.755244112E1,-4.789378941E-1,1.962579727E0,-9.146510959E-1
4.756244212E1,-4.248317778E-1,1.977415442E0,-9.375726581E-1
4.757244412E1,-3.992237747E-1,1.808744073E0,-9.435311556E-1
4.758244512E1,-3.867596388E-1,1.573153138E0,-9.390714169E-1
4.759244612E1,-3.363491893E-1,1.374670506E0,-9.241054654E-1
4.760244812E1,-3.121311963E-1,1.235799193E0,-8.737400770E-1
4.761244912E1,-3.123812079E-1,1.107499957E0,-8.338450193E-1
4.762245112E1,-3.630529046E-1,1.006961703E0,-8.369609118E-1
4.763245212E1,-3.927018642E-1,8.867704868E-1,-8.526746035E-1
4.764245412E1,-3.956741989E-1,8.838393688E-1,-8.596057296E-1
4.765245512E1,-3.413839936E-1,8.864879608E-1,-8.558122516E-1
4.766245712E1,-2.654556632E-1,9.553948045E-1,-8.246247768E-1
4.767245812E1,-1.849430352E-1,9.709509611E-1,-7.722420692E-1
4.768245912E1,-1.024100706E-1,8.593032956E-1,-7.001952529E-1
4.769246112E1,-2.723950520E-2,5.754313469E-1,-6.453171968E-1
4.770246212E1,3.870409355E-2,2.021634877E-1,-5.892317891E-1
4.771246412E1,1.344006956E-1,-2.264418751E-1,-4.795760512E-1
4.772246512E1,2.516727448E-1,-6.263450980E-1,-3.313370347E-1
4.773246712E1,3.126974404E-1,-8.904396296E-1,-1.707574129E-1
4.774246812E1,3.383604586E-1,-1.031155229E0,-3.584513441E-2
4.775247012E1,3.021210134E-1,-1.112412810E0,4.594506323E-2
4.776247112E1,2.932742536E-1,-1.083617926E0,6.523194164E-2
4.777247312E1,2.726443708E-1,-1.031939149E0,5.381606892E-2
4.778247412E1,2.304271609E-1,-8.418099284E-1,-1.377096400E-2
4.779247512E1,1.874662191E-1,-6.132984757E-1,-1.331255138E-1
4.780247712E1,1.351175159E-1,-3.789629042E-1,-2.504073977E-1
4.781247812E1,7.591810822E-2,-6.124699861E-2,-3.332293034E-1
4.782248012E1,5.161889642E-2,2.645553350E-1,-3.708557785E-1
4.783248112E1,6.204937026E-2,5.300077200E-1,-3.603257537E-1
4.784248312E1,9.380117804E-2,6.636709571E-1,-3.084066212E-1
4.785248412E1,9.893898666E-2,6.030889750E-1,-2.469996065E-1
4.786248612E1,5.716544017E-2,3.644039333E-1,-2.050620168E-1
4.787248712E1,1.856300794E-2,6.555753201E-2,-2.036168724E-1
4.788248912E1,-1.100846566E-2,-1.940604597E-1,-2.276921123E-1
4.789249012E1,-1.305217296E-2,-3.424048722E-1,-2.791039646E-1
4.790249112E1,4.220822826E-3,-3.746104836E-1,-3.570453525E-1
4.791249312E1,1.728769206E-2,-3.390750587E-1,-4.432560503E-1
4.792249412E1,-1.295330003E-2,-2.870491445E-1,-4.968881309E-1
4.793249612E1,-1.047171876E-1,-2.475537360E-1,-4.816025198E-1
4.794249712E1,-1.937818229E-1,-2.404393703E-1,-4.224689007E-1
4.795249912E1,-2.244470865E-1,-2.376232445E-1,-3.859468997E-1
4.796250012E1,-1.848496050E-1,-2.085657567E-1,-4.380953312E-1
4.797250212E1,-1.215796247E-1,-1.530802548E-1,-5.637614131E-1
4.798250312E1,-1.052605733E-1,-8.703332394E-2,-6.948595047E-1
4.799250412E1,-1.435459256E-1,-1.037206799E-1,-8.316570520E-1
4.800250612E1,-2.159311771E-1,-1.560379416E-1,-9.359799623E-1
4.801250712E1,-3.821399212E-1,-4.417704046E-1,-9.319539070E-1
4.802250912E1,-4.987168610E-1,-7.936288118E-1,-8.579851389E-1
4.803251012E1,-5.728445649E-1,-1.245828748E0,-7.984144092E-1
4.804251212E1,-5.775341392E-1,-1.499733210E0,-8.337356448E-1
4.805251312E1,-5.790629387E-1,-1.579618692E0,-9.066854119E-1
4.806251512E1,-5.882218480E-1,-1.486812234E0,-9.691346884E-1
4.807251612E1,-6.341974735E-1,-1.305115581E0,-1.017086864E0
4.808251812E1,-6.849040985E-1,-1.145400405E0,-1.069886446E0
4.809251912E1,-7.078572512E-1,-1.090950012E0,-1.077239156E0
4.810252012E1,-7.317546010E-1,-1.089692473E0,-1.039626479E0
4.811252212E1,-7.813218236E-1,-1.117506146E0,-9.769484997E-1
4.812252312E1,-8.147211075E-1,-1.199475765E0,-9.163671732E-1
4.813252550E1,-8.150312901E-1,-1.310842156E0,-8.650535941E-1
4.814252650E1,-7.849138975E-1,-1.372082591E0,-8.201801181E-1
4.815252850E1,-7.540404201E-1,-1.337515593E0,-7.824628949E-1
4.816252950E1,-7.324429750E-1,-1.217427254E0,-7.404366136E-1
4.817253150E1,-7.204987407E-1,-1.097802281E0,-6.951818466E-1
4.818253250E1,-6.913874745E-1,-1.027606130E0,-6.484587789E-1
4.819253350E1,-6.410493851E-1,-9.986423850E-1,-5.829246044E-1
4.820253550E1,-5.778107047E-1,-1.028969646E0,-5.042252541E-1
4.821253650E1,-5.303495526E-1,-1.079713225E0,-4.320078790E-1
4.822253850E1,-5.157237649E-1,-1.094800591E0,-3.621949852E-1
4.823253950E1,-5.126779675E-1,-1.058042645E0,-2.915472686E-1
4.824254150E1,-4.988372624E-1,-9.763110280E-1,-2.234118730E-1
4.825254250E1,-4.590370059E-1,-8.654986024E-1,-1.527154893E-1
4.826254450E1,-3.778521419E-1,-7.426858544E-1,-8.051639795E-2
4.827254550E1,-2.801904976E-1,-6.323919296E-1,-5.625608377E-3
4.828254750E1,-1.810990572E-1,-5.406178236E-1,6.972666830E-2
4.829254850E1,-9.719033539E-2,-4.651606083E-1,1.460864246E-1
4.830254950E1,-3.058521077E-2,-4.141938090E-1,2.190325409E-1
4.831255150E1,2.145557478E-2,-3.859385550E-1,2.925825715E-1
4.832255250E1,5.293174088E-2,-3.812111616E-1,3.638189435E-1
4.833255450E1,8.292085677E-2,-3.783689737E-1,4.336273968E-1
